userName,content,score,at,label_num,label,text_Clean,text_Normalization,text_StopWord,text_Tokenization,text_Stemmindo,text_String
Tio Ismaya,aplikasi cacat,1,2025-01-22 06:12:57,-1,negative,aplikasi cacat,aplikasi cacat,aplikasi cacat,"['aplikasi', 'cacat']","['aplikasi', 'cacat']",aplikasi cacat
Nazwa Maharani,masa skrng mau cek aja harus bayar jelek banget si,2,2025-01-22 05:43:50,-1,negative,masa skrng mau cek aja harus bayar jelek banget si,masa sekarang mau cek saja harus bayar jelek banget sih,cek bayar jelek banget sih,"['cek', 'bayar', 'jelek', 'banget', 'sih']","['cek', 'bayar', 'jelek', 'banget', 'sih']",bayar jelek banget
Angel Amelia,Sudah berbayar semua,1,2025-01-22 05:21:52,-1,negative,sudah berbayar semua,sudah berbayar semua,berbayar,['berbayar'],['bayar'],bayar
agung nugroho,"Sulit sekali mau login. Selalu minta verifikasi nomor. Nomor sudah benar, sinyal bagus, tetap tidak bisa sampai sekarang masih ga bisa verifikasi bosss, sudah bayar langganan, re login ga bisa parah amat",1,2025-01-22 04:52:27,-1,negative,sulit sekali mau login selalu minta verifikasi nomor nomor sudah benar sinyal bagus tetap tidak bisa sampai sekarang masih ga bisa verifikasi bosss sudah bayar langganan re login ga bisa parah amat,sulit sekali mau login selalu meminta verifikasi nomor nomor sudah benar sinyal bagus tetap tidak bisa sampai sekarang masih tidak bisa verifikasi bosss sudah bayar langganan re login tidak bisa parah amat,sulit login verifikasi nomor nomor sinyal bagus verifikasi bosss bayar langganan re login parah,"['sulit', 'login', 'verifikasi', 'nomor', 'nomor', 'sinyal', 'bagus', 'verifikasi', 'bosss', 'bayar', 'langganan', 're', 'login', 'parah']","['sulit', 'login', 'verifikasi', 'nomor', 'nomor', 'sinyal', 'bagus', 'verifikasi', 'bosss', 'bayar', 'langgan', 're', 'login', 'parah']",sulit login verifikasi nomor nomor sinyal bagus verifikasi bosss bayar langgan login parah
Defa Abizar,Good,5,2025-01-22 04:48:40,1,positive,good,good,good,['good'],['good'],good
Rafi jaelani 12,kurangg,1,2025-01-22 04:42:19,-1,negative,kurangg,kurangg,kurangg,['kurangg'],['kurangg'],kurangg
arkn hanif,"pas dibutuhkan banget tapi harus premium, pelit",1,2025-01-22 04:17:02,-1,negative,pas dibutuhkan banget tapi harus premium pelit,pas dibutuhkan banget tapi harus premium pelit,pas dibutuhkan banget premium pelit,"['pas', 'dibutuhkan', 'banget', 'premium', 'pelit']","['pas', 'butuh', 'banget', 'premium', 'pelit']",butuh banget premium pelit
Mr. Purnama,"Aplikasi yg bagus dan rekomended, karna bisa membantu saya untuk menghindari panggilan spam dan penipuan. Terimakasih",5,2025-01-22 03:31:10,1,positive,aplikasi yg bagus dan rekomended karna bisa membantu saya untuk menghindari panggilan spam dan penipuan terimakasih,aplikasi yang bagus dan rekomended karena bisa membantu saya untuk menghindari panggilan spam dan penipuan terimakasih,aplikasi bagus rekomended membantu menghindari panggilan spam penipuan terimakasih,"['aplikasi', 'bagus', 'rekomended', 'membantu', 'menghindari', 'panggilan', 'spam', 'penipuan', 'terimakasih']","['aplikasi', 'bagus', 'rekomended', 'bantu', 'hindar', 'panggil', 'spam', 'tipu', 'terimakasih']",aplikasi bagus rekomended bantu hindar panggil spam tipu terimakasih
Unen Soneta,Ok,5,2025-01-22 03:29:44,1,positive,ok,ok,ok,['ok'],['ok'],
Meydina Eshmeralda,Ga bisa login,1,2025-01-22 02:36:13,-1,negative,ga bisa login,tidak bisa login,login,['login'],['login'],login
Assef Saifullah,"Mohon perbaikan,.. Susah verifikasi, padahal penulisan nomer benar giliran verifikasi telfon nomer salah",1,2025-01-22 02:25:45,-1,negative,mohon perbaikan susah verifikasi padahal penulisan nomer benar giliran verifikasi telfon nomer salah,mohon perbaikan susah verifikasi padahal penulisan nomer benar giliran verifikasi telfon nomer salah,mohon perbaikan susah verifikasi penulisan nomer giliran verifikasi telfon nomer salah,"['mohon', 'perbaikan', 'susah', 'verifikasi', 'penulisan', 'nomer', 'giliran', 'verifikasi', 'telfon', 'nomer', 'salah']","['mohon', 'baik', 'susah', 'verifikasi', 'tulis', 'nomer', 'gilir', 'verifikasi', 'telfon', 'nomer', 'salah']",mohon baik susah verifikasi tulis nomer gilir verifikasi telfon nomer salah
Haningsih Yanni,"Ga bisa masuk lagi gara2 ganti hp, jadi pas peralihan ga tau knp tiba2 error",3,2025-01-22 01:02:41,0,neutral,ga bisa masuk lagi gara2 ganti hp jadi pas peralihan ga tau knp tiba2 error,tidak bisa masuk lagi gara-gara ganti hp jadi pas peralihan tidak tau kenapa tiba-tiba error,masuk gara-gara ganti hp pas peralihan tau error,"['masuk', 'gara', 'gara', 'ganti', 'hp', 'pas', 'peralihan', 'tau', 'error']","['masuk', 'gara', 'gara', 'ganti', 'hp', 'pas', 'alih', 'tau', 'error']",masuk gara gara ganti alih error
Nabila Carsela,"Waktu dulu enak ga bnyak aturan bagus banget sangat membantu, tapi sekarang harus premium sedangkan kita kan sangat membutuhkan untuk mengetahui no penipuan dan sebagainya.",2,2025-01-22 00:57:03,-1,negative,waktu dulu enak ga bnyak aturan bagus banget sangat membantu tapi sekarang harus premium sedangkan kita kan sangat membutuhkan untuk mengetahui no penipuan dan sebagainya,waktu dulu enak tidak banyak aturan bagus banget sangat membantu tapi sekarang harus premium sedangkan kita kan sangat membutuhkan untuk mengetahui no penipuan dan sebagainya,enak aturan bagus banget membantu premium membutuhkan no penipuan,"['enak', 'aturan', 'bagus', 'banget', 'membantu', 'premium', 'membutuhkan', 'no', 'penipuan']","['enak', 'atur', 'bagus', 'banget', 'bantu', 'premium', 'butuh', 'no', 'tipu']",enak atur bagus banget bantu premium butuh tipu
Kurunnn 80,tidak bisa,2,2025-01-22 00:36:31,-1,negative,tidak bisa,tidak bisa,,[],[],
Fedri Dharma saputra,belum ada konfirmasi berlangganan bangun tidur sudah ada notif dari dana bahwa premium apk ini kacau apk ga jls,1,2025-01-22 00:27:49,-1,negative,belum ada konfirmasi berlangganan bangun tidur sudah ada notif dari dana bahwa premium apk ini kacau apk ga jls,belum ada konfirmasi berlangganan bangun tidur sudah ada notif dari dana bahwa premium apk ini kacau apk tidak jls,konfirmasi berlangganan bangun tidur notif dana premium apk kacau apk jls,"['konfirmasi', 'berlangganan', 'bangun', 'tidur', 'notif', 'dana', 'premium', 'apk', 'kacau', 'apk', 'jls']","['konfirmasi', 'langgan', 'bangun', 'tidur', 'notif', 'dana', 'premium', 'apk', 'kacau', 'apk', 'jls']",konfirmasi langgan bangun tidur notif dana premium kacau
ainis viva,bagus,5,2025-01-21 23:57:21,1,positive,bagus,bagus,bagus,['bagus'],['bagus'],bagus
Skincare 28,Di install ulng gk bisa masuk lagi getcontak kenapa iya,1,2025-01-21 22:42:20,-1,negative,di install ulng gk bisa masuk lagi getcontak kenapa iya,di install ulng tidak bisa masuk lagi getcontak kenapa iya,install ulng masuk getcontak iya,"['install', 'ulng', 'masuk', 'getcontak', 'iya']","['install', 'ulng', 'masuk', 'getcontak', 'iya']",install ulng masuk getcontak
johan ajiatna,Aplikasinya bayar mahal sekarang,1,2025-01-21 22:28:36,-1,negative,aplikasinya bayar mahal sekarang,aplikasinya bayar mahal sekarang,aplikasinya bayar mahal,"['aplikasinya', 'bayar', 'mahal']","['aplikasi', 'bayar', 'mahal']",aplikasi bayar mahal
rois putri,"Saya sudah pernah download di hp yang lama Lalu saya hapus dan pindah di hp yang baru... Malah tidak bisa masuk, gagal terus verifikasi. Sudah hampir seminggu saya coba terus tidak bisa. Mohon solusinya",2,2025-01-21 21:41:55,-1,negative,saya sudah pernah download di hp yang lama lalu saya hapus dan pindah di hp yang baru malah tidak bisa masuk gagal terus verifikasi sudah hampir seminggu saya coba terus tidak bisa mohon solusinya,saya sudah pernah download di hp yang lama lalu saya hapus dan pindah di hp yang baru malah tidak bisa masuk gagal terus verifikasi sudah hampir seminggu saya coba terus tidak bisa mohon solusinya,download hp hapus pindah hp masuk gagal verifikasi seminggu coba mohon solusinya,"['download', 'hp', 'hapus', 'pindah', 'hp', 'masuk', 'gagal', 'verifikasi', 'seminggu', 'coba', 'mohon', 'solusinya']","['download', 'hp', 'hapus', 'pindah', 'hp', 'masuk', 'gagal', 'verifikasi', 'minggu', 'coba', 'mohon', 'solusi']",download hapus pindah masuk gagal verifikasi minggu coba mohon solusi
Ababil Satgas,Top,5,2025-01-21 21:28:46,1,positive,top,top,top,['top'],['top'],
Angra Syafira,"Tampilannya bikin bingung, ga nemu buat pihat akun sendiri. Padahal dulu ada buat home akun sendiri",2,2025-01-21 21:16:15,-1,negative,tampilannya bikin bingung ga nemu buat pihat akun sendiri padahal dulu ada buat home akun sendiri,tampilannya bikin bingung tidak nemu buat pihat akun sendiri padahal dulu ada buat home akun sendiri,tampilannya bikin bingung nemu pihat akun home akun,"['tampilannya', 'bikin', 'bingung', 'nemu', 'pihat', 'akun', 'home', 'akun']","['tampil', 'bikin', 'bingung', 'nemu', 'pihat', 'akun', 'home', 'akun']",tampil bikin bingung nemu pihat akun home akun
andre kusuma,Apk 👎,1,2025-01-21 18:55:03,-1,negative,apk,apk,apk,['apk'],['apk'],
Yogya,"garbage apps,, stole so many data from your phone",2,2025-01-21 18:20:21,-1,negative,garbage apps stole so many data from your phone,garbage apps stole sok many data from your phone,garbage apps stole sok many data from your phone,"['garbage', 'apps', 'stole', 'sok', 'many', 'data', 'from', 'your', 'phone']","['garbage', 'apps', 'stole', 'sok', 'many', 'data', 'from', 'your', 'phone']",garbage apps stole many data from your phone
Sri Maulidia,Dipersulit dalam mendaftar,1,2025-01-21 18:00:00,-1,negative,dipersulit dalam mendaftar,dipersulit dalam mendaftar,dipersulit mendaftar,"['dipersulit', 'mendaftar']","['sulit', 'daftar']",sulit daftar
Ayu Yu,cara daftarnya susah sekarang,1,2025-01-21 17:59:57,-1,negative,cara daftarnya susah sekarang,cara daftarnya susah sekarang,daftarnya susah,"['daftarnya', 'susah']","['daftar', 'susah']",daftar susah
MUJI ROHMAWATI,ribet,1,2025-01-21 17:17:20,-1,negative,ribet,ribet,ribet,['ribet'],['ribet'],ribet
Epah Adi,Mantaf,5,2025-01-21 17:09:12,1,positive,mantaf,mantaf,mantaf,['mantaf'],['mantaf'],mantaf
Alex Sander,Malah premium,1,2025-01-21 16:50:59,-1,negative,malah premium,malah premium,premium,['premium'],['premium'],premium
Noor Hidayat,get contact sangat bagus bila gratis,5,2025-01-21 16:46:35,1,positive,get contact sangat bagus bila gratis,get contact sangat bagus bila gratis,get contact bagus gratis,"['get', 'contact', 'bagus', 'gratis']","['get', 'contact', 'bagus', 'gratis']",contact bagus gratis
Riyan chulo,terburukkkkk,1,2025-01-21 16:34:47,-1,negative,terburukkkkk,terburukkkkk,terburukkkkk,['terburukkkkk'],['terburukkkkk'],terburukkkkk
Ahmad Erwin Wijaya,"Mohon maaf saya kasih bintang 1, di karenakan Getcontact sudah tidak seperti dulu yang bisa lihat tag nomor orang, sekarang harus bayar paket premium dulu agar bisa lihat tag nomor orang, mohon di kembalikan seperti dulu lagi, terimakasih",1,2025-01-21 16:21:13,-1,negative,mohon maaf saya kasih bintang 1 di karenakan getcontact sudah tidak seperti dulu yang bisa lihat tag nomor orang sekarang harus bayar paket premium dulu agar bisa lihat tag nomor orang mohon di kembalikan seperti dulu lagi terimakasih,mohon maaf saya kasih bintang 1 di karenakan getcontact sudah tidak seperti dulu yang bisa lihat tag nomor orang sekarang harus bayar paket premium dulu agar bisa lihat tag nomor orang mohon di kembalikan seperti dulu lagi terimakasih,mohon maaf kasih bintang 1 karenakan getcontact lihat tag nomor orang bayar paket premium lihat tag nomor orang mohon kembalikan terimakasih,"['mohon', 'maaf', 'kasih', 'bintang', '1', 'karenakan', 'getcontact', 'lihat', 'tag', 'nomor', 'orang', 'bayar', 'paket', 'premium', 'lihat', 'tag', 'nomor', 'orang', 'mohon', 'kembalikan', 'terimakasih']","['mohon', 'maaf', 'kasih', 'bintang', '1', 'karena', 'getcontact', 'lihat', 'tag', 'nomor', 'orang', 'bayar', 'paket', 'premium', 'lihat', 'tag', 'nomor', 'orang', 'mohon', 'kembali', 'terimakasih']",mohon maaf kasih bintang karena getcontact lihat nomor orang bayar paket premium lihat nomor orang mohon kembali terimakasih
Rizki Amalia,Udha nggak gratis lagi,1,2025-01-21 16:19:17,-1,negative,udha nggak gratis lagi,udha tidak gratis lagi,udha gratis,"['udha', 'gratis']","['udha', 'gratis']",udha gratis
Alya Avika saputri,Bgus bgtt,5,2025-01-21 15:58:48,1,positive,bgus bgtt,bagus banget,bagus banget,"['bagus', 'banget']","['bagus', 'banget']",bagus banget
Sirojul Ulum,bagus,5,2025-01-21 15:56:27,1,positive,bagus,bagus,bagus,['bagus'],['bagus'],bagus
Bazanolo Telaumbanua,sangat membantu untuk bisnis,5,2025-01-21 15:18:20,1,positive,sangat membantu untuk bisnis,sangat membantu untuk bisnis,membantu bisnis,"['membantu', 'bisnis']","['bantu', 'bisnis']",bantu bisnis
Wahyu Gembek,baru buka udah suru premium,1,2025-01-21 15:15:34,-1,negative,baru buka udah suru premium,baru buka sudah suruh premium,buka suruh premium,"['buka', 'suruh', 'premium']","['buka', 'suruh', 'premium']",buka suruh premium
Handayani Yani,gooood,5,2025-01-21 14:40:36,1,positive,gooood,gooood,gooood,['gooood'],['gooood'],gooood
adhitya,Apk sampah,1,2025-01-21 14:39:33,-1,negative,apk sampah,apk sampah,apk sampah,"['apk', 'sampah']","['apk', 'sampah']",sampah
Ucik Pesek,Udh verifikasi WA hbis itu bukannya masuk/login mlh layarnya putih semua sampai di tunggu setengah Jam,1,2025-01-21 14:37:28,-1,negative,udh verifikasi wa hbis itu bukannya masuk login mlh layarnya putih semua sampai di tunggu setengah jam,sudah verifikasi wa habis itu bukannya masuk login malah layarnya putih semua sampai di tunggu setengah jam,verifikasi wa habis masuk login layarnya putih tunggu jam,"['verifikasi', 'wa', 'habis', 'masuk', 'login', 'layarnya', 'putih', 'tunggu', 'jam']","['verifikasi', 'wa', 'habis', 'masuk', 'login', 'layar', 'putih', 'tunggu', 'jam']",verifikasi habis masuk login layar putih tunggu
Cornelis JK,good app,5,2025-01-21 14:19:47,1,positive,good app,good app,good app,"['good', 'app']","['good', 'app']",good
tiyo aliyudin,mantap,5,2025-01-21 14:18:36,1,positive,mantap,mantap,mantap,['mantap'],['mantap'],mantap
Damar Prayoga,Karena aplikasi sudah tidak seperti dulu,1,2025-01-21 13:18:49,-1,negative,karena aplikasi sudah tidak seperti dulu,karena aplikasi sudah tidak seperti dulu,aplikasi,['aplikasi'],['aplikasi'],aplikasi
Anggryan Saputra,selalu berbyar,1,2025-01-21 13:08:49,-1,negative,selalu berbyar,selalu berbyar,berbyar,['berbyar'],['berbyar'],berbyar
Buni,puas dengan getcontact,5,2025-01-21 12:53:19,1,positive,puas dengan getcontact,puas dengan getcontact,puas getcontact,"['puas', 'getcontact']","['puas', 'getcontact']",puas getcontact
Lukhy Indo,aplikasi vangke,1,2025-01-21 12:48:00,-1,negative,aplikasi vangke,aplikasi vangke,aplikasi vangke,"['aplikasi', 'vangke']","['aplikasi', 'vangke']",aplikasi vangke
Muhammad AryA,"Yg punya aplikasi bego, percuma kalau mau liat harus premium, orang lain juga makenya ogah, tolong diperbaiki.",1,2025-01-21 12:41:56,-1,negative,yg punya aplikasi bego percuma kalau mau liat harus premium orang lain juga makenya ogah tolong diperbaiki,yang punya aplikasi bego percuma kalau mau lihat harus premium orang lain juga makenya ogah tolong diperbaiki,aplikasi bego lihat premium orang makenya ogah tolong diperbaiki,"['aplikasi', 'bego', 'lihat', 'premium', 'orang', 'makenya', 'ogah', 'tolong', 'diperbaiki']","['aplikasi', 'bego', 'lihat', 'premium', 'orang', 'makenya', 'ogah', 'tolong', 'baik']",aplikasi bego lihat premium orang makenya ogah tolong baik
Hanifah Husna,bagus,5,2025-01-21 12:01:30,1,positive,bagus,bagus,bagus,['bagus'],['bagus'],bagus
GIYAS,Kenapa harus prem woi,1,2025-01-21 11:18:17,-1,negative,kenapa harus prem woi,kenapa harus prem woi,prem woi,"['prem', 'woi']","['prem', 'woi']",prem
Wulan Rahmadani,Aplikasi ini emang bagus sih cuman sekarang udah agak males karena harus bayar cara liat nama siapa aja kayak VIP gitu,2,2025-01-21 11:08:28,-1,negative,aplikasi ini emang bagus sih cuman sekarang udah agak males karena harus bayar cara liat nama siapa aja kayak vip gitu,aplikasi ini memang bagus sih cuman sekarang sudah agak malas karena harus bayar cara lihat nama siapa saja kayak vip begitu,aplikasi bagus sih cuman malas bayar lihat nama kayak vip,"['aplikasi', 'bagus', 'sih', 'cuman', 'malas', 'bayar', 'lihat', 'nama', 'kayak', 'vip']","['aplikasi', 'bagus', 'sih', 'cuman', 'malas', 'bayar', 'lihat', 'nama', 'kayak', 'vip']",aplikasi bagus cuman malas bayar lihat nama kayak
Nevan avendra,seruu,5,2025-01-21 10:43:38,1,positive,seruu,seru,seru,['seru'],['seru'],seru
chelsea febria,"apasih apk gaje, masa mau hpus akun/ngebekuin akun susah mencet, giliran buka yg lain bisa",1,2025-01-21 10:21:41,-1,negative,apasih apk gaje masa mau hpus akun ngebekuin akun susah mencet giliran buka yg lain bisa,apasih apk tidak jelas masa mau hapus akun ngebekuin akun susah mencet giliran buka yang lain bisa,apasih apk hapus akun ngebekuin akun susah mencet giliran buka,"['apasih', 'apk', 'hapus', 'akun', 'ngebekuin', 'akun', 'susah', 'mencet', 'giliran', 'buka']","['apasih', 'apk', 'hapus', 'akun', 'ngebekuin', 'akun', 'susah', 'mencet', 'gilir', 'buka']",apasih hapus akun ngebekuin akun susah mencet gilir buka
Musthorekhah Jahit,mantabbb nii kaa.. bisa langsung deteksi orang minta TF tiba2. penipu ga orang nya... 👍🏻,5,2025-01-21 10:16:10,1,positive,mantabbb nii kaa bisa langsung deteksi orang minta tf tiba2 penipu ga orang nya,mantabbb ini kak bisa langsung deteksi orang meminta tf tiba-tiba penipu tidak orang ya,mantabbb kak langsung deteksi orang tf penipu orang ya,"['mantabbb', 'kak', 'langsung', 'deteksi', 'orang', 'tf', 'penipu', 'orang', 'ya']","['mantabbb', 'kak', 'langsung', 'deteksi', 'orang', 'tf', 'tipu', 'orang', 'ya']",mantabbb langsung deteksi orang tipu orang
carey reysaputri,males ah jadi premium padahal apk get contact dulu lebih bagus ga berbayar juga ngeliat nama kontak orang lain😮‍💨,1,2025-01-21 10:07:03,-1,negative,males ah jadi premium padahal apk get contact dulu lebih bagus ga berbayar juga ngeliat nama kontak orang lain,malas ah jadi premium padahal apk get contact dulu lebih bagus tidak berbayar juga melihat nama kontak orang lain,malas ah premium apk get contact bagus berbayar nama kontak orang,"['malas', 'ah', 'premium', 'apk', 'get', 'contact', 'bagus', 'berbayar', 'nama', 'kontak', 'orang']","['malas', 'ah', 'premium', 'apk', 'get', 'contact', 'bagus', 'bayar', 'nama', 'kontak', 'orang']",malas premium contact bagus bayar nama kontak orang
Herdi Her,terbaik,5,2025-01-21 09:32:48,1,positive,terbaik,terbaik,terbaik,['terbaik'],['baik'],baik
Intan agita Agita,harus premium,1,2025-01-21 09:19:20,-1,negative,harus premium,harus premium,premium,['premium'],['premium'],premium
Muhamad fajar Faturohman,Sangat b3rguna tapi cara pendaftaran lebih ribet,3,2025-01-21 09:18:40,0,neutral,sangat b3rguna tapi cara pendaftaran lebih ribet,sangat b3rguna tapi cara pendaftaran lebih ribet,b3rguna pendaftaran ribet,"['b3rguna', 'pendaftaran', 'ribet']","['b3rguna', 'daftar', 'ribet']",b3rguna daftar ribet
Johan Defrianto,Masa tidak bisa masuk jelas2 nmor saya sesuai lucu ini,1,2025-01-21 09:14:07,-1,negative,masa tidak bisa masuk jelas2 nmor saya sesuai lucu ini,masa tidak bisa masuk jelas-jelas nmor saya sesuai lucu ini,masuk jelas-jelas nmor sesuai lucu,"['masuk', 'jelas', 'jelas', 'nmor', 'sesuai', 'lucu']","['masuk', 'jelas', 'jelas', 'nmor', 'sesuai', 'lucu']",masuk jelas jelas nmor sesuai lucu
Harni Marlina Marlina,bagus,4,2025-01-21 08:59:58,1,positive,bagus,bagus,bagus,['bagus'],['bagus'],bagus
salsabilla angel precilea putri aiphi,jelek berbayar,1,2025-01-21 08:48:35,-1,negative,jelek berbayar,jelek berbayar,jelek berbayar,"['jelek', 'berbayar']","['jelek', 'bayar']",jelek bayar
Kamila Wenda,cukup bagus,3,2025-01-21 08:22:18,0,neutral,cukup bagus,cukup bagus,bagus,['bagus'],['bagus'],bagus
Ayyra,xixixi,5,2025-01-21 08:13:39,1,positive,xixixi,xixixi,xixixi,['xixixi'],['xixixi'],xixixi
A Yafi,untuk melihat no hp penipuan/gak harus premium dulu. keburu kena tipu duluan yg ada 🤦‍♂️,1,2025-01-21 07:37:54,-1,negative,untuk melihat no hp penipuan gak harus premium dulu keburu kena tipu duluan yg ada,untuk melihat no hp penipuan tidak harus premium dulu keburu kena tipu duluan yang ada,no hp penipuan premium keburu kena tipu duluan,"['no', 'hp', 'penipuan', 'premium', 'keburu', 'kena', 'tipu', 'duluan']","['no', 'hp', 'tipu', 'premium', 'keburu', 'kena', 'tipu', 'duluan']",tipu premium keburu kena tipu duluan
nyaaezz,bagus,5,2025-01-21 06:48:40,1,positive,bagus,bagus,bagus,['bagus'],['bagus'],bagus
Gisella Inareth,"Ckup bgus sii,tp klo bsa org yg ngesave nomor kita itu bsa kita chat jugak bukan hnya sekedar tau gtu aj. Semoga kedepannya akan ada seperti ini ya 🤗🤩",4,2025-01-21 06:33:47,1,positive,ckup bgus sii tp klo bsa org yg ngesave nomor kita itu bsa kita chat jugak bukan hnya sekedar tau gtu aj semoga kedepannya akan ada seperti ini ya,cukup bagus sih tapi kalau bisa orang yang ngesave nomor kita itu bisa kita chat juga bukan hanya sekedar tau begitu saja semoga kedepannya akan ada seperti ini ya,bagus sih orang ngesave nomor chat sekedar tau semoga kedepannya ya,"['bagus', 'sih', 'orang', 'ngesave', 'nomor', 'chat', 'sekedar', 'tau', 'semoga', 'kedepannya', 'ya']","['bagus', 'sih', 'orang', 'ngesave', 'nomor', 'chat', 'dar', 'tau', 'moga', 'depan', 'ya']",bagus orang ngesave nomor chat moga depan
Oktavia Fritriyani,harus premiummm,1,2025-01-21 06:21:56,-1,negative,harus premiummm,harus premiummm,premiummm,['premiummm'],['premiummm'],premiummm
rahma azzahra,bagus,5,2025-01-21 06:15:52,1,positive,bagus,bagus,bagus,['bagus'],['bagus'],bagus
Fajri Ramadhan,Untuk login ulang susah,1,2025-01-21 06:01:08,-1,negative,untuk login ulang susah,untuk login ulang susah,login ulang susah,"['login', 'ulang', 'susah']","['login', 'ulang', 'susah']",login ulang susah
Rini Nurhayati,Kenapa tidak bisa di download lgi ya,3,2025-01-21 06:00:09,0,neutral,kenapa tidak bisa di download lgi ya,kenapa tidak bisa di download lagi ya,download ya,"['download', 'ya']","['download', 'ya']",download
Heri Yadi,Mantap,5,2025-01-21 05:56:30,1,positive,mantap,mantap,mantap,['mantap'],['mantap'],mantap
Hudan Fido,"Aplikasi ga guna semua harus premium termasuk orang yang baru install pun suruh upgrade premium, gak ngotak nih apk",1,2025-01-21 05:48:06,-1,negative,aplikasi ga guna semua harus premium termasuk orang yang baru install pun suruh upgrade premium gak ngotak nih apk,aplikasi tidak guna semua harus premium termasuk orang yang baru install pun suruh upgrade premium tidak ngotak nih apk,aplikasi premium orang install suruh upgrade premium ngotak nih apk,"['aplikasi', 'premium', 'orang', 'install', 'suruh', 'upgrade', 'premium', 'ngotak', 'nih', 'apk']","['aplikasi', 'premium', 'orang', 'install', 'suruh', 'upgrade', 'premium', 'ngotak', 'nih', 'apk']",aplikasi premium orang install suruh upgrade premium ngotak
Raffaerlis Putrapratama,Developernya kebelet haji mangkanya apa apa harus bayar,1,2025-01-21 05:35:48,-1,negative,developernya kebelet haji mangkanya apa apa harus bayar,developernya kebelet haji mangkanya apa apa harus bayar,developernya kebelet haji mangkanya bayar,"['developernya', 'kebelet', 'haji', 'mangkanya', 'bayar']","['developer', 'kebelet', 'haji', 'mangkanya', 'bayar']",developer kebelet haji mangkanya bayar
Tengku Junaidi,Mantap,5,2025-01-21 05:03:01,1,positive,mantap,mantap,mantap,['mantap'],['mantap'],mantap
Nia Kunnu,saya Masih Bingung Ikaln Bilang Kita Bisa Melihat Nama kita Di simpan Sama tmn apa aja...giliran Ku Cari G ada mihon oetujuknya,1,2025-01-21 04:31:59,-1,negative,saya masih bingung ikaln bilang kita bisa melihat nama kita di simpan sama tmn apa aja giliran ku cari g ada mihon oetujuknya,saya masih bingung ikaln bilang kita bisa melihat nama kita di simpan sama teman apa saja giliran ku cari tidak ada mihon oetujuknya,bingung ikaln bilang nama simpan teman giliran ku cari mihon oetujuknya,"['bingung', 'ikaln', 'bilang', 'nama', 'simpan', 'teman', 'giliran', 'ku', 'cari', 'mihon', 'oetujuknya']","['bingung', 'ikaln', 'bilang', 'nama', 'simpan', 'teman', 'gilir', 'ku', 'cari', 'mihon', 'oetujuknya']",bingung ikaln bilang nama simpan teman gilir cari mihon oetujuknya
Rini Pakasi,👍👍,5,2025-01-21 04:21:22,1,positive,,,,[],[],
Dion chan,tidak bisa liat tag orang lain itu meyebalkan,1,2025-01-21 04:12:25,-1,negative,tidak bisa liat tag orang lain itu meyebalkan,tidak bisa lihat tag orang lain itu meyebalkan,lihat tag orang meyebalkan,"['lihat', 'tag', 'orang', 'meyebalkan']","['lihat', 'tag', 'orang', 'meyebalkan']",lihat orang meyebalkan
Vivi “Vi” A,"Makin hari mau liat tag aja disuruh premium, mau ngecek aja makin susah. Premiumin aja semua fiturnya biar gada yg pake 🙄",1,2025-01-21 03:54:27,-1,negative,makin hari mau liat tag aja disuruh premium mau ngecek aja makin susah premiumin aja semua fiturnya biar gada yg pake,makin hari mau lihat tag saja disuruh premium mau mengecek saja makin susah premiumin saja semua fiturnya biar tidak ada yang pakai,lihat tag disuruh premium mengecek susah premiumin fiturnya biar pakai,"['lihat', 'tag', 'disuruh', 'premium', 'mengecek', 'susah', 'premiumin', 'fiturnya', 'biar', 'pakai']","['lihat', 'tag', 'suruh', 'premium', 'ecek', 'susah', 'premiumin', 'fiturnya', 'biar', 'pakai']",lihat suruh premium ecek susah premiumin fiturnya biar pakai
Sumi Yati,"Aplikasi sangat merugikan orang lain, orang lain dapat seenak nya ngasih tag atau komentar buruk tentang kita padahal tidak ada benar nya",1,2025-01-21 03:48:03,-1,negative,aplikasi sangat merugikan orang lain orang lain dapat seenak nya ngasih tag atau komentar buruk tentang kita padahal tidak ada benar nya,aplikasi sangat merugikan orang lain orang lain dapat seenak ya mengasih tag atau komentar buruk tentang kita padahal tidak ada benar ya,aplikasi merugikan orang orang seenak ya mengasih tag komentar buruk ya,"['aplikasi', 'merugikan', 'orang', 'orang', 'seenak', 'ya', 'mengasih', 'tag', 'komentar', 'buruk', 'ya']","['aplikasi', 'rugi', 'orang', 'orang', 'enak', 'ya', 'asih', 'tag', 'komentar', 'buruk', 'ya']",aplikasi rugi orang orang enak asih komentar buruk
Nur Hidayah,Ribet berbayar,1,2025-01-21 03:38:38,-1,negative,ribet berbayar,ribet berbayar,ribet berbayar,"['ribet', 'berbayar']","['ribet', 'bayar']",ribet bayar
Octa Midun,"Harus premium semua nya,sudah di premiumin malah kaga jelas",1,2025-01-21 03:15:52,-1,negative,harus premium semua nya sudah di premiumin malah kaga jelas,harus premium semua ya sudah di premiumin malah kagak jelas,premium ya premiumin kagak,"['premium', 'ya', 'premiumin', 'kagak']","['premium', 'ya', 'premiumin', 'kagak']",premium premiumin kagak
Prime Pro,Susah masuk,1,2025-01-21 03:15:11,-1,negative,susah masuk,susah masuk,susah masuk,"['susah', 'masuk']","['susah', 'masuk']",susah masuk
